step,eval_return
10000,-36.7773867711591
20000,-11.716446584582318
30000,128.31347614912139
40000,314.26335910695826
50000,171.1433920569246
60000,406.39055939186693
70000,100.39671687236823
80000,340.7082878291533
90000,306.0682847431261
100000,305.6511156966932
110000,487.82745868597647
120000,530.9579218700386
130000,451.0802347846793
140000,545.3270432293742
150000,220.61673564266107
160000,491.1465849597438
170000,464.84242882824867
180000,614.2661539137987
190000,410.22961041607033
200000,451.5595343255492
210000,778.5361986122855
220000,542.8228056508196
230000,873.5726055134526
240000,1228.0611044977184
250000,880.0546384094607
260000,1883.7864395557558
270000,1848.4354727384575
280000,2242.515935781082
290000,2203.3624295626532
300000,383.42958110524586
310000,3585.8646580568798
320000,3138.760844098539
330000,1657.9717368082668
340000,3688.6526934591952
350000,2988.7434541132543
360000,1134.3326674809116
370000,3294.1506867468865
380000,214.3621269275398
390000,4594.415546973545
400000,3622.7486468356465
410000,3610.444475246026
420000,3184.841252187155
430000,4371.697215458453
440000,4548.581929440625
450000,4719.7547574381315
460000,3744.1498455871115
470000,4000.6881486012476
480000,4781.81585598932
490000,4844.286653874353
500000,4654.222178605606
