step,eval_return
10000,303.6181593741797
20000,112.75779474458477
30000,3.092564568862163
40000,16.281576361745902
50000,158.54040106854845
60000,41.77096856705164
70000,207.7496516190462
80000,154.3672051998164
90000,131.90701077600494
100000,257.83002580185513
110000,-13.157460800359809
120000,138.284737495495
130000,70.61011143146936
140000,138.46037044994085
150000,59.17114698062265
160000,144.96501219607612
170000,228.46927738992764
180000,377.7509698565468
190000,231.49282843131087
200000,192.46265284654868
210000,371.38559498318114
220000,273.3341650541764
230000,89.60097415402643
240000,210.44537230107426
250000,420.7136888434885
260000,327.6711457237145
270000,281.284255147606
280000,507.06563684206066
290000,533.1276356209876
300000,577.7654195831498
310000,311.22164214727474
320000,489.7271080518726
330000,466.6198789522611
340000,-10.52259023244571
350000,243.58590566734537
360000,303.3647020825392
370000,352.82547005320623
380000,594.37198970672
390000,829.696636434375
400000,701.7591778440056
410000,470.31767551536814
420000,650.2678878658546
430000,133.7647316404997
440000,689.0564933162472
450000,600.134871705545
460000,846.6569548173742
470000,842.6628756901224
480000,1070.9897178581425
490000,1150.4187305324251
500000,1139.1259398612262
