step,eval_return
10000,158.17272122148856
20000,292.053585555169
30000,46.75618169934656
40000,247.82349684262985
50000,114.70242493159276
60000,93.60543417735194
70000,385.8832147239077
80000,377.0096922700189
90000,167.22148575263088
100000,491.15398964340784
110000,379.8361208742673
120000,217.06136686937242
130000,234.0788322399555
140000,360.2577216988076
150000,329.9103082806869
160000,251.07068932186434
170000,417.220506818588
180000,466.3610442668746
190000,466.37091331166647
200000,297.5359350558335
210000,294.6644009342293
220000,259.1596235299734
230000,529.7140375073915
240000,582.8834703534894
250000,445.03758341076065
260000,535.3867540419831
270000,580.8007475469713
280000,864.4819739034134
290000,852.1500368217439
300000,482.97160147433317
310000,1017.5921844218217
320000,1856.1079655433684
330000,1413.271453552771
340000,1826.2861680422805
350000,381.8555397372476
360000,1639.1714404957572
370000,1742.2033384321935
380000,4016.199326798325
390000,4089.112507506093
400000,3127.792327736007
410000,3946.4638513555083
420000,2991.7382284407636
430000,3974.1131278714993
440000,4172.091927811093
450000,4438.851870951881
460000,4455.357089596064
470000,4871.3375118577305
480000,5027.150073437633
490000,3758.942329485816
500000,4621.725483445858
