step,eval_return
10000,64.51311601652341
20000,240.74721081219087
30000,9.516634073399048
40000,-9.190822512594844
50000,139.13876013918855
60000,104.44036741987631
70000,299.28430750667377
80000,152.60838260556736
90000,153.94091441374295
100000,95.0232277271767
110000,316.3712159576523
120000,250.71268888101181
130000,250.5111348524402
140000,229.3636365145979
150000,259.58630087959597
160000,293.4358918514431
170000,172.02168401042837
180000,210.5647310329736
190000,327.76238042614887
200000,96.00902152009753
210000,129.70045638329435
220000,133.24473101298568
230000,456.633313242995
240000,364.6790734900841
250000,288.8743207116402
260000,399.9945574564877
270000,227.82158137224263
280000,144.96635019475815
290000,332.4401119871745
300000,197.75849877703348
310000,788.8030615992375
320000,252.24355505112453
330000,407.54616726654956
340000,344.9568563765388
350000,462.76748523307015
360000,417.4731878549757
370000,715.7086042492635
380000,661.8143923531965
390000,655.229065474794
400000,796.202176422684
410000,406.314461431833
420000,1352.9732188026824
430000,584.2955569683293
440000,590.5892834046836
450000,976.9231793107868
460000,745.2011887524513
470000,1268.2268966443903
480000,728.523385920111
490000,979.4814624788708
500000,1095.205559226286
