step,eval_return
10000,73.92821968732902
20000,73.95125723240598
30000,29.395013086199707
40000,221.55363209121637
50000,254.7770582772311
60000,277.2698799409587
70000,294.5662681780689
80000,320.0125049525799
90000,365.4243234377873
100000,558.6818151407466
110000,386.5232632356918
120000,772.1142017931653
130000,1043.1467949346547
140000,786.6021916219737
150000,1002.0302798555737
160000,1230.2465099920712
170000,1464.6411466568911
180000,329.1228728977729
190000,890.8577432658265
200000,386.40616378869106
210000,477.03470062054265
220000,1229.0846638600372
230000,839.2789530984417
240000,348.20863865162795
250000,1479.8764330521442
260000,770.9661147923932
270000,753.0691182747468
280000,815.9536222895367
290000,777.6906089321925
300000,976.5255382331795
310000,879.7190099315407
320000,893.3323024880083
330000,816.1047563439326
340000,1045.1374703223096
350000,1239.0854394843893
360000,965.9361521510398
370000,1140.9740869753623
380000,910.2728238117618
390000,1073.3111443599244
400000,928.0297005361468
410000,953.9614223130051
420000,1120.226959176284
430000,889.0823472751574
440000,1026.0287906789977
450000,1083.3332036798993
460000,1062.4834318778026
470000,1111.5623680029296
480000,1143.0391403562128
490000,1214.627654396879
500000,1220.0716512321785
